 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 8.    Time:   9:57:37
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    6560.0000  0.26000E-01  0.11600E-01  0.26000E-01  0.11600E-01 -0.48291E-01 -0.10741E+04  0.82311E+03 -0.11227E+04  0.82290E+03 -0.27408E+03 -0.18480E+03 -0.14554E+03 -0.11107E+03  0.00000E+00  0.00000E+00  0.19829E+03  0.15715E+04  0.44871E+03  50617  0.00000E+00      0.000
    6570.0000  0.25700E-01  0.11500E-01  0.25700E-01  0.11500E-01 -0.54117E-01 -0.10740E+04  0.82318E+03 -0.11225E+04  0.82297E+03 -0.27459E+03 -0.19802E+03 -0.15679E+03 -0.10626E+03  0.00000E+00  0.00000E+00  0.19752E+03  0.15715E+04  0.44888E+03  50637  0.00000E+00      0.000
    6580.0000 -0.21810E+00  0.53000E-02 -0.21810E+00  0.53000E-02 -0.56991E-01 -0.10741E+04  0.82325E+03 -0.11226E+04  0.82304E+03 -0.27515E+03 -0.16383E+03 -0.15968E+03 -0.10389E+03  0.00000E+00  0.00000E+00  0.19699E+03  0.15717E+04  0.44902E+03  50677  0.00000E+00      0.000
    6590.0000  0.94000E-02  0.42000E-02  0.93999E-02  0.42000E-02 -0.57994E-01 -0.10744E+04  0.82332E+03 -0.11229E+04  0.82311E+03 -0.27573E+03 -0.19516E+03 -0.15741E+03 -0.10307E+03  0.00000E+00  0.00000E+00  0.19666E+03  0.15722E+04  0.44917E+03  50740  0.00000E+00      0.000
    6600.0000  0.12200E-01  0.54000E-02  0.12200E-01  0.54000E-02 -0.57815E-01 -0.10743E+04  0.82337E+03 -0.11228E+04  0.82316E+03 -0.27631E+03 -0.20931E+03 -0.16801E+03 -0.10321E+03  0.00000E+00  0.00000E+00  0.19591E+03  0.15722E+04  0.44929E+03  50760  0.00000E+00      0.000
    6610.0000  0.26500E-01  0.11900E-01  0.26500E-01  0.11900E-01 -0.56987E-01 -0.10739E+04  0.82352E+03 -0.11225E+04  0.82331E+03 -0.27688E+03 -0.24555E+03 -0.18809E+03 -0.10390E+03  0.00000E+00  0.00000E+00  0.19484E+03  0.15722E+04  0.44964E+03  50780  0.00000E+00      0.000
    6620.0000  0.51400E-01  0.23000E-01  0.51400E-01  0.23000E-01 -0.55910E-01 -0.10734E+04  0.82374E+03 -0.11220E+04  0.82353E+03 -0.27745E+03 -0.31657E+03 -0.21821E+03 -0.10478E+03  0.00000E+00  0.00000E+00  0.19359E+03  0.15722E+04  0.45012E+03  50800  0.00000E+00      0.000
    6630.0000  0.45800E-01  0.20600E-01  0.45800E-01  0.20600E-01 -0.54796E-01 -0.10734E+04  0.82390E+03 -0.11219E+04  0.82369E+03 -0.27800E+03 -0.31233E+03 -0.22769E+03 -0.10570E+03  0.00000E+00  0.00000E+00  0.19282E+03  0.15725E+04  0.45047E+03  50842  0.00000E+00      0.000
    6640.0000  0.49400E-01  0.22200E-01  0.49400E-01  0.22200E-01 -0.53709E-01 -0.10738E+04  0.82406E+03 -0.11224E+04  0.82385E+03 -0.27854E+03 -0.26505E+03 -0.21426E+03 -0.10660E+03  0.00000E+00  0.00000E+00  0.19254E+03  0.15733E+04  0.45083E+03  50903  0.00000E+00      0.000
    6650.0000  0.78400E-01  0.86000E-01  0.78400E-01  0.86000E-01 -0.52649E-01 -0.10730E+04  0.82449E+03 -0.11215E+04  0.82428E+03 -0.27907E+03 -0.57147E+03 -0.26836E+03 -0.10747E+03  0.00000E+00  0.00000E+00  0.19076E+03  0.15733E+04  0.45168E+03  50923  0.00000E+00      0.000
    6660.0000  0.42800E-01  0.14900E+00  0.42800E-01  0.14900E+00 -0.51593E-01 -0.10727E+04  0.82524E+03 -0.11213E+04  0.82503E+03 -0.27959E+03 -0.58378E+03 -0.30682E+03 -0.10834E+03  0.00000E+00  0.00000E+00  0.18929E+03  0.15734E+04  0.45204E+03  50964  0.00000E+00      0.000
    6670.0000  0.19000E-01  0.19200E+00  0.19000E-01  0.19200E+00 -0.50514E-01 -0.10725E+04  0.82727E+03 -0.11210E+04  0.82706E+03 -0.28010E+03 -0.13291E+04 -0.46336E+03 -0.10923E+03  0.00000E+00  0.00000E+00  0.18652E+03  0.15734E+04  0.45229E+03  50984  0.00000E+00      0.000
    6680.0000 -0.17380E+00  0.14530E+00 -0.17380E+00  0.14530E+00 -0.49391E-01 -0.10805E+04  0.82949E+03 -0.11291E+04  0.82928E+03 -0.28060E+03 -0.14224E+03 -0.20400E+03 -0.11015E+03  0.00000E+00  0.00000E+00  0.19187E+03  0.15816E+04  0.45243E+03  51136  0.00000E+00      0.000
    6690.0000  0.12300E-01  0.31790E+00  0.12300E-01  0.31790E+00 -0.48212E-01 -0.10835E+04  0.83228E+03 -0.11321E+04  0.83207E+03 -0.28109E+03 -0.15924E+03 -0.20446E+03 -0.11112E+03  0.00000E+00  0.00000E+00  0.19170E+03  0.15847E+04  0.45255E+03  51187  0.00000E+00      0.000
    6700.0000  0.33400E-01  0.47160E+00  0.33400E-01  0.47160E+00 -0.46967E-01 -0.10913E+04  0.83644E+03 -0.11398E+04  0.83623E+03 -0.28157E+03 -0.11347E+03 -0.16554E+03 -0.11215E+03  0.00000E+00  0.00000E+00  0.19488E+03  0.15927E+04  0.45280E+03  51270  0.00000E+00      0.000
    6710.0000  0.39700E-01  0.46860E+00  0.39700E-01  0.46860E+00 -0.45654E-01 -0.10913E+04  0.84048E+03 -0.11399E+04  0.84027E+03 -0.28203E+03 -0.19008E+03 -0.20073E+03 -0.11323E+03  0.00000E+00  0.00000E+00  0.19057E+03  0.15931E+04  0.45312E+03  51311  0.00000E+00      0.000
    6720.0000  0.54400E-01  0.53510E+00  0.54400E-01  0.53510E+00 -0.44276E-01 -0.11009E+04  0.84504E+03 -0.11494E+04  0.84483E+03 -0.28248E+03 -0.11255E+03 -0.15785E+03 -0.11437E+03  0.00000E+00  0.00000E+00  0.19508E+03  0.16030E+04  0.45355E+03  51433  0.00000E+00      0.000
    6730.0000  0.31630E+00  0.24790E+00  0.31630E+00  0.24790E+00 -0.42838E-01 -0.10996E+04  0.84948E+03 -0.11482E+04  0.84927E+03 -0.28292E+03 -0.57175E+03 -0.17805E+03 -0.11555E+03  0.00000E+00  0.00000E+00  0.18889E+03  0.16031E+04  0.45483E+03  51474  0.00000E+00      0.000
    6740.0000  0.19900E-01  0.18000E-02  0.19901E-01  0.18000E-02 -0.41349E-01 -0.11034E+04  0.84961E+03 -0.11520E+04  0.84940E+03 -0.28334E+03 -0.11468E+03 -0.11169E+03 -0.11678E+03  0.00000E+00  0.00000E+00  0.19200E+03  0.16090E+04  0.45698E+03  51565  0.00000E+00      0.000
    6750.0000  0.15330E+00  0.55000E-02  0.15330E+00  0.55000E-02 -0.39815E-01 -0.11091E+04  0.84966E+03 -0.11577E+04  0.84945E+03 -0.28374E+03 -0.10963E+03 -0.98725E+02 -0.11804E+03  0.00000E+00  0.00000E+00  0.19725E+03  0.16170E+04  0.45927E+03  51644  0.00000E+00      0.000
    6760.0000  0.14820E+00  0.11400E-01  0.14820E+00  0.11400E-01 -0.38242E-01 -0.11066E+04  0.84980E+03 -0.11552E+04  0.84959E+03 -0.28413E+03 -0.21772E+03 -0.17589E+03 -0.11934E+03  0.00000E+00  0.00000E+00  0.19425E+03  0.16171E+04  0.46183E+03  51664  0.00000E+00      0.000
    6770.0000  0.11920E+00  0.47100E-01  0.11920E+00  0.47100E-01 -0.36743E-01 -0.11054E+04  0.85011E+03 -0.11540E+04  0.84990E+03 -0.28451E+03 -0.36681E+03 -0.23559E+03 -0.12072E+03  0.00000E+00  0.00000E+00  0.19235E+03  0.16177E+04  0.46365E+03  51727  0.00000E+00      0.000
    6780.0000  0.10420E+00  0.13670E+00  0.10420E+00  0.13670E+00 -0.35731E-01 -0.11174E+04  0.85086E+03 -0.11660E+04  0.85065E+03 -0.28487E+03 -0.76062E+02 -0.48928E+02 -0.12260E+03  0.00000E+00  0.00000E+00  0.20327E+03  0.16309E+04  0.46488E+03  51860  0.00000E+00      0.000
    6790.0000  0.12490E+00  0.36560E+00  0.12490E+00  0.36560E+00 -0.34547E-01 -0.11197E+04  0.85343E+03 -0.11683E+04  0.85322E+03 -0.28522E+03 -0.11903E+03 -0.74560E+02 -0.12480E+03  0.00000E+00  0.00000E+00  0.20267E+03  0.16345E+04  0.46615E+03  51926  0.00000E+00      0.000
    6800.0000  0.94000E-01  0.39990E+00  0.94000E-01  0.39990E+00 -0.33254E-01 -0.11212E+04  0.85699E+03 -0.11698E+04  0.85678E+03 -0.28556E+03 -0.20981E+03 -0.12876E+03 -0.12720E+03  0.00000E+00  0.00000E+00  0.20034E+03  0.16369E+04  0.46707E+03  51989  0.00000E+00      0.000
    6810.0000  0.67300E-01  0.30010E+00  0.67300E-01  0.30010E+00 -0.31902E-01 -0.11245E+04  0.85981E+03 -0.11731E+04  0.85960E+03 -0.28588E+03 -0.17249E+03 -0.11946E+03 -0.12971E+03  0.00000E+00  0.00000E+00  0.20052E+03  0.16409E+04  0.46770E+03  52077  0.00000E+00      0.000
    6820.0000  0.83300E-01  0.35780E+00  0.83300E-01  0.35780E+00 -0.30550E-01 -0.11238E+04  0.86290E+03 -0.11724E+04  0.86269E+03 -0.28620E+03 -0.48775E+03 -0.22551E+03 -0.13222E+03  0.00000E+00  0.00000E+00  0.19644E+03  0.16409E+04  0.46842E+03  52097  0.00000E+00      0.000
    6830.0000  0.87800E-01  0.35210E+00  0.87800E-01  0.35210E+00 -0.29320E-01 -0.11244E+04  0.86526E+03 -0.11730E+04  0.86505E+03 -0.28649E+03 -0.52250E+03 -0.28282E+03 -0.13451E+03  0.00000E+00  0.00000E+00  0.19438E+03  0.16421E+04  0.46898E+03  52148  0.00000E+00      0.000
    6840.0000  0.35100E-01  0.12650E+00  0.35100E-01  0.12650E+00 -0.28599E-01 -0.11239E+04  0.86709E+03 -0.11725E+04  0.86688E+03 -0.28678E+03 -0.44052E+04 -0.49432E+03 -0.13585E+03  0.00000E+00  0.00000E+00  0.19166E+03  0.16421E+04  0.46947E+03  52168  0.00000E+00      0.000
    6850.0000  0.29500E-01  0.10640E+00  0.29500E-01  0.10640E+00 -0.29258E-01 -0.11269E+04  0.86823E+03 -0.11754E+04  0.86802E+03 -0.28707E+03 -0.32475E+03 -0.17822E+03 -0.13462E+03  0.00000E+00  0.00000E+00  0.19315E+03  0.16453E+04  0.46978E+03  52287  0.00000E+00      0.000
    6860.0000  0.13680E+00  0.11000E-02  0.13680E+00  0.11000E-02 -0.33717E-01 -0.11262E+04  0.86823E+03 -0.11748E+04  0.86802E+03 -0.28738E+03 -0.28889E+04 -0.69582E+03 -0.12636E+03  0.00000E+00  0.00000E+00  0.19214E+03  0.16460E+04  0.47113E+03  52330  0.00000E+00      0.000
    6870.0000  0.12050E+00  0.10700E-01  0.12050E+00  0.10700E-01 -0.46431E-01 -0.11258E+04  0.86829E+03 -0.11743E+04  0.86808E+03 -0.28778E+03 -0.31180E+05 -0.83673E+03 -0.11261E+03  0.00000E+00  0.00000E+00  0.19123E+03  0.16467E+04  0.47226E+03  52381  0.00000E+00      0.000
    6880.0000  0.77000E-01  0.13600E-01  0.37323E-01  0.13600E-01 -0.58982E-01 -0.11250E+04  0.86842E+03 -0.11738E+04  0.86821E+03 -0.28831E+03 -0.10000E+06 -0.10619E+04 -0.10226E+03  0.00000E+00  0.00000E+00  0.19004E+03  0.16468E+04  0.47289E+03  52427  0.00000E+00      0.000
    6890.0000  0.37000E-02  0.64000E-02  0.37000E-02  0.64000E-02 -0.66519E-01 -0.11257E+04  0.86849E+03 -0.11745E+04  0.86828E+03 -0.28894E+03 -0.49931E+03 -0.45487E+03 -0.96050E+02  0.00000E+00  0.00000E+00  0.19007E+03  0.16478E+04  0.47321E+03  52539  0.00000E+00      0.000
    6900.0000  0.36500E-01  0.13600E-01  0.36501E-01  0.13600E-01 -0.70434E-01 -0.11332E+04  0.86865E+03 -0.11820E+04  0.86844E+03 -0.28963E+03 -0.95258E+02 -0.79632E+02 -0.94254E+02  0.00000E+00  0.00000E+00  0.19674E+03  0.16558E+04  0.47370E+03  52650  0.00000E+00      0.000
    6903.0000  0.29900E-01  0.12100E-01  0.29900E-01  0.12100E-01 -0.70144E-01 -0.11331E+04  0.86870E+03 -0.11819E+04  0.86849E+03 -0.28985E+03 -0.12891E+03 -0.10022E+03 -0.94362E+02  0.00000E+00  0.00000E+00  0.19636E+03  0.16558E+04  0.47381E+03  52661  0.00000E+00      0.000
    6910.0000  0.27700E-01  0.12400E-01  0.27700E-01  0.12400E-01 -0.67911E-01 -0.11328E+04  0.86884E+03 -0.11816E+04  0.86863E+03 -0.29033E+03 -0.16111E+03 -0.12698E+03 -0.95200E+02  0.00000E+00  0.00000E+00  0.19541E+03  0.16558E+04  0.47414E+03  52675  0.00000E+00      0.000
    6920.0000  0.21800E-01  0.98000E-02  0.21800E-01  0.98000E-02 -0.64688E-01 -0.11325E+04  0.86897E+03 -0.11813E+04  0.86876E+03 -0.29099E+03 -0.18523E+03 -0.14904E+03 -0.97551E+02  0.00000E+00  0.00000E+00  0.19433E+03  0.16558E+04  0.47443E+03  52695  0.00000E+00      0.000
    6930.0000  0.88000E-02  0.40000E-02  0.88002E-02  0.40000E-02 -0.61834E-01 -0.11330E+04  0.86903E+03 -0.11818E+04  0.86882E+03 -0.29162E+03 -0.16712E+03 -0.14228E+03 -0.99902E+02  0.00000E+00  0.00000E+00  0.19416E+03  0.16565E+04  0.47456E+03  52776  0.00000E+00      0.000
    6940.0000  0.11000E-01  0.50000E-02  0.11000E-01  0.50000E-02 -0.59252E-01 -0.11329E+04  0.86908E+03 -0.11817E+04  0.86887E+03 -0.29223E+03 -0.19180E+03 -0.15628E+03 -0.10203E+03  0.00000E+00  0.00000E+00  0.19341E+03  0.16565E+04  0.47466E+03  52796  0.00000E+00      0.000
    6950.0000  0.97000E-02  0.43000E-02  0.96998E-02  0.43000E-02 -0.56775E-01 -0.11329E+04  0.86913E+03 -0.11817E+04  0.86892E+03 -0.29281E+03 -0.19289E+03 -0.16310E+03 -0.10407E+03  0.00000E+00  0.00000E+00  0.19280E+03  0.16566E+04  0.47479E+03  52837  0.00000E+00      0.000
    6960.0000  0.14100E-01  0.63000E-02  0.14100E-01  0.63000E-02 -0.54325E-01 -0.11328E+04  0.86920E+03 -0.11816E+04  0.86899E+03 -0.29336E+03 -0.21959E+03 -0.17634E+03 -0.10609E+03  0.00000E+00  0.00000E+00  0.19202E+03  0.16566E+04  0.47495E+03  52857  0.00000E+00      0.000
    6970.0000 -0.15030E+00  0.43000E-02 -0.15030E+00  0.43000E-02 -0.51860E-01 -0.11337E+04  0.86927E+03 -0.11825E+04  0.86906E+03 -0.29389E+03 -0.14965E+03 -0.15294E+03 -0.10812E+03  0.00000E+00  0.00000E+00  0.19237E+03  0.16577E+04  0.47510E+03  52957  0.00000E+00      0.000
    6980.0000 -0.89000E-01  0.50000E-02 -0.89000E-01  0.50000E-02 -0.49373E-01 -0.11337E+04  0.86932E+03 -0.11825E+04  0.86911E+03 -0.29440E+03 -0.18127E+03 -0.16098E+03 -0.11017E+03  0.00000E+00  0.00000E+00  0.19180E+03  0.16578E+04  0.47522E+03  52998  0.00000E+00      0.000
    6990.0000  0.18800E-01  0.84000E-02  0.18799E-01  0.84000E-02 -0.46880E-01 -0.11355E+04  0.86940E+03 -0.11843E+04  0.86919E+03 -0.29488E+03 -0.13386E+03 -0.12491E+03 -0.11222E+03  0.00000E+00  0.00000E+00  0.19301E+03  0.16598E+04  0.47538E+03  53122  0.00000E+00      0.000
    7000.0000  0.33100E-01  0.14900E-01  0.33100E-01  0.14900E-01 -0.44414E-01 -0.11375E+04  0.86952E+03 -0.11864E+04  0.86931E+03 -0.29533E+03 -0.14148E+03 -0.10308E+03 -0.11425E+03  0.00000E+00  0.00000E+00  0.19451E+03  0.16621E+04  0.47565E+03  53223  0.00000E+00      0.000
    7010.0000  0.11100E+00  0.49800E-01  0.11100E+00  0.49800E-01 -0.42016E-01 -0.11370E+04  0.86978E+03 -0.11858E+04  0.86957E+03 -0.29577E+03 -0.19352E+03 -0.13058E+03 -0.11623E+03  0.00000E+00  0.00000E+00  0.19325E+03  0.16621E+04  0.47623E+03  53243  0.00000E+00      0.000
    7020.0000 -0.93130E+00  0.16200E-01 -0.93130E+00  0.16200E-01 -0.39728E-01 -0.11374E+04  0.87017E+03 -0.11863E+04  0.86996E+03 -0.29617E+03 -0.10413E+03 -0.13655E+03 -0.11811E+03  0.00000E+00  0.00000E+00  0.19293E+03  0.16630E+04  0.47670E+03  53283  0.00000E+00      0.000
    7030.0000  0.12000E-01  0.11120E+00  0.12000E-01  0.11120E+00 -0.37587E-01 -0.11411E+04  0.87068E+03 -0.11899E+04  0.87047E+03 -0.29656E+03 -0.11818E+03 -0.93942E+02 -0.11987E+03  0.00000E+00  0.00000E+00  0.19572E+03  0.16668E+04  0.47681E+03  53465  0.00000E+00      0.000
    7040.0000 -0.79827E+01  0.27890E+00 -0.79827E+01  0.27890E+00 -0.36152E-01 -0.11493E+04  0.87288E+03 -0.11981E+04  0.87267E+03 -0.29693E+03 -0.25412E+02 -0.65383E+02 -0.12182E+03  0.00000E+00  0.00000E+00  0.20141E+03  0.16752E+04  0.47700E+03  53566  0.00000E+00      0.000
    7050.0000  0.53000E-02  0.13060E+00  0.52999E-02  0.13060E+00 -0.34961E-01 -0.11504E+04  0.87492E+03 -0.11992E+04  0.87471E+03 -0.29728E+03 -0.11918E+03 -0.67819E+02 -0.12403E+03  0.00000E+00  0.00000E+00  0.20018E+03  0.16764E+04  0.47709E+03  53643  0.00000E+00      0.000
    7060.0000 -0.14815E+01  0.14110E+00 -0.14815E+01  0.14110E+00 -0.33766E-01 -0.11609E+04  0.87771E+03 -0.12098E+04  0.87750E+03 -0.29763E+03 -0.50091E+02 -0.32413E+02 -0.12625E+03  0.00000E+00  0.00000E+00  0.20768E+03  0.16871E+04  0.47721E+03  53768  0.00000E+00      0.000
    7070.0000  0.23400E-01  0.30290E+00  0.23401E-01  0.30290E+00 -0.32628E-01 -0.11618E+04  0.88114E+03 -0.12106E+04  0.88093E+03 -0.29796E+03 -0.13470E+03 -0.70014E+02 -0.12837E+03  0.00000E+00  0.00000E+00  0.20467E+03  0.16881E+04  0.47746E+03  53833  0.00000E+00      0.000
    7080.0000 -0.79534E+01  0.50230E+00 -0.79534E+01  0.50230E+00 -0.31583E-01 -0.11703E+04  0.88480E+03 -0.12191E+04  0.88459E+03 -0.29828E+03 -0.25612E+02 -0.67707E+02 -0.13031E+03  0.00000E+00  0.00000E+00  0.20921E+03  0.16970E+04  0.47777E+03  54010  0.00000E+00      0.000
    7090.0000 -0.13588E+01  0.13930E+00 -0.13588E+01  0.13930E+00 -0.30673E-01 -0.11720E+04  0.88905E+03 -0.12208E+04  0.88884E+03 -0.29859E+03 -0.70662E+02 -0.72440E+02 -0.13200E+03  0.00000E+00  0.00000E+00  0.20629E+03  0.16991E+04  0.47821E+03  54109  0.00000E+00      0.000
    7100.0000  0.32880E+00  0.00000E+00  0.32880E+00  0.00000E+00 -0.30018E-01 -0.11728E+04  0.89084E+03 -0.12216E+04  0.89063E+03 -0.29889E+03 -0.15375E+03 -0.12482E+03 -0.13321E+03  0.00000E+00  0.00000E+00  0.20495E+03  0.17023E+04  0.48060E+03  54174  0.00000E+00      0.000
    7110.0000  0.16080E+00  0.35000E-02  0.16080E+00  0.35000E-02 -0.30645E-01 -0.11704E+04  0.89086E+03 -0.12192E+04  0.89065E+03 -0.29919E+03 -0.29358E+03 -0.25672E+03 -0.13205E+03  0.00000E+00  0.00000E+00  0.20224E+03  0.17024E+04  0.48306E+03  54194  0.00000E+00      0.000
    7120.0000  0.20010E+00  0.10500E-01  0.20010E+00  0.10500E-01 -0.37935E-01 -0.11720E+04  0.89092E+03 -0.12208E+04  0.89071E+03 -0.29953E+03 -0.18153E+03 -0.15436E+03 -0.11962E+03  0.00000E+00  0.00000E+00  0.20345E+03  0.17057E+04  0.48479E+03  54284  0.00000E+00      0.000
    7130.0000  0.29620E+00  0.37900E-01  0.29620E+00  0.37900E-01 -0.62588E-01 -0.11732E+04  0.89109E+03 -0.12220E+04  0.89088E+03 -0.30003E+03 -0.17844E+03 -0.13680E+03 -0.99301E+02  0.00000E+00  0.00000E+00  0.20400E+03  0.17088E+04  0.48665E+03  54348  0.00000E+00      0.000
    7140.0000 -0.51186E+01  0.39500E-01 -0.51186E+01  0.39500E-01 -0.90026E-01 -0.11806E+04  0.89167E+03 -0.12294E+04  0.89146E+03 -0.30081E+03 -0.33308E+02 -0.33173E+02 -0.86907E+02  0.00000E+00  0.00000E+00  0.21007E+03  0.17181E+04  0.48859E+03  54428  0.00000E+00      0.000
    7150.0000 -0.16685E+01  0.10560E+00 -0.16685E+01  0.10560E+00 -0.99569E-01 -0.11841E+04  0.89291E+03 -0.12329E+04  0.89270E+03 -0.30177E+03 -0.57733E+02 -0.51367E+02 -0.83323E+02  0.00000E+00  0.00000E+00  0.21143E+03  0.17226E+04  0.48957E+03  54538  0.00000E+00      0.000
    7160.0000 -0.52154E+01  0.14030E+00 -0.52154E+01  0.14030E+00 -0.10080E+00 -0.11925E+04  0.89561E+03 -0.12414E+04  0.89540E+03 -0.30278E+03 -0.32833E+02 -0.30832E+02 -0.82861E+02  0.00000E+00  0.00000E+00  0.21631E+03  0.17319E+04  0.49047E+03  54643  0.00000E+00      0.000
    7170.0000  0.64900E-01  0.28930E+00  0.64900E-01  0.28930E+00 -0.98043E-01 -0.11964E+04  0.89840E+03 -0.12453E+04  0.89819E+03 -0.30377E+03 -0.12491E+03 -0.77690E+02 -0.83894E+02  0.00000E+00  0.00000E+00  0.21640E+03  0.17365E+04  0.49112E+03  54754  0.00000E+00      0.000
    7180.0000 -0.32170E+00  0.12240E+00 -0.32170E+00  0.12240E+00 -0.93811E-01 -0.12010E+04  0.90122E+03 -0.12498E+04  0.90101E+03 -0.30473E+03 -0.87857E+02 -0.67394E+02 -0.85481E+02  0.00000E+00  0.00000E+00  0.21715E+03  0.17417E+04  0.49175E+03  54845  0.00000E+00      0.000
    7190.0000  0.31400E-01  0.13470E+00  0.31400E-01  0.13470E+00 -0.10430E+00 -0.12007E+04  0.90366E+03 -0.12496E+04  0.90345E+03 -0.30569E+03 -0.16557E+03 -0.11053E+03 -0.81532E+02  0.00000E+00  0.00000E+00  0.21356E+03  0.17420E+04  0.49232E+03  54907  0.00000E+00      0.000
    7200.0000  0.69900E-01  0.25660E+00  0.69900E-01  0.25660E+00 -0.22513E+00 -0.12012E+04  0.90613E+03 -0.12500E+04  0.90592E+03 -0.30732E+03 -0.26270E+03 -0.15484E+03 -0.58564E+02  0.00000E+00  0.00000E+00  0.20995E+03  0.17430E+04  0.49295E+03  54968  0.00000E+00      0.000
    7210.0000 -0.43660E+00  0.15640E+00 -0.43660E+00  0.15640E+00 -0.25089E+00 -0.12033E+04  0.90761E+03 -0.12522E+04  0.90740E+03 -0.30981E+03 -0.12666E+03 -0.14634E+03 -0.56317E+02  0.00000E+00  0.00000E+00  0.20810E+03  0.17456E+04  0.49336E+03  55074  0.00000E+00      0.000
    7220.0000  0.12930E+00  0.00000E+00  0.12930E+00  0.00000E+00 -0.21219E+00 -0.12024E+04  0.90819E+03 -0.12512E+04  0.90798E+03 -0.31213E+03 -0.38318E+03 -0.33168E+03 -0.59662E+02  0.00000E+00  0.00000E+00  0.20416E+03  0.17456E+04  0.49433E+03  55096  0.00000E+00      0.000
    7230.0000  0.11710E+00  0.56000E-02  0.11710E+00  0.56000E-02 -0.18249E+00 -0.12011E+04  0.90821E+03 -0.12500E+04  0.90800E+03 -0.31410E+03 -0.87926E+03 -0.44524E+03 -0.64609E+02  0.00000E+00  0.00000E+00  0.20094E+03  0.17456E+04  0.49557E+03  55116  0.00000E+00      0.000
    7240.0000  0.74800E-01  0.98000E-02  0.74800E-01  0.98000E-02 -0.15897E+00 -0.12011E+04  0.90830E+03 -0.12499E+04  0.90809E+03 -0.31579E+03 -0.39984E+03 -0.31906E+03 -0.68765E+02  0.00000E+00  0.00000E+00  0.19911E+03  0.17465E+04  0.49648E+03  55164  0.00000E+00      0.000
    7250.0000  0.67600E-01  0.15000E-01  0.67600E-01  0.15000E-01 -0.14297E+00 -0.12009E+04  0.90839E+03 -0.12497E+04  0.90818E+03 -0.31729E+03 -0.42561E+03 -0.32397E+03 -0.71592E+02  0.00000E+00  0.00000E+00  0.19730E+03  0.17468E+04  0.49701E+03  55206  0.00000E+00      0.000
    7260.0000  0.21200E-01  0.68000E-02  0.21200E-01  0.68000E-02 -0.12898E+00 -0.12030E+04  0.90851E+03 -0.12518E+04  0.90830E+03 -0.31865E+03 -0.23189E+03 -0.19643E+03 -0.74063E+02  0.00000E+00  0.00000E+00  0.19795E+03  0.17493E+04  0.49744E+03  55275  0.00000E+00      0.000
    7270.0000  0.26900E-01  0.11500E-01  0.26900E-01  0.11500E-01 -0.11746E+00 -0.12108E+04  0.90865E+03 -0.12596E+04  0.90844E+03 -0.31987E+03 -0.10932E+03 -0.79069E+02 -0.76607E+02  0.00000E+00  0.00000E+00  0.20441E+03  0.17575E+04  0.49781E+03  55376  0.00000E+00      0.000
    7280.0000  0.20100E-01  0.90000E-02  0.20100E-01  0.90000E-02 -0.10775E+00 -0.12107E+04  0.90880E+03 -0.12595E+04  0.90860E+03 -0.32100E+03 -0.13653E+03 -0.10306E+03 -0.80248E+02  0.00000E+00  0.00000E+00  0.20298E+03  0.17578E+04  0.49816E+03  55417  0.00000E+00      0.000
    7290.0000  0.14400E-01  0.64000E-02  0.14400E-01  0.64000E-02 -0.96621E-01 -0.12107E+04  0.90886E+03 -0.12596E+04  0.90865E+03 -0.32202E+03 -0.14853E+03 -0.11489E+03 -0.84425E+02  0.00000E+00  0.00000E+00  0.20196E+03  0.17579E+04  0.49829E+03  55458  0.00000E+00      0.000
    7300.0000  0.27300E-01  0.12300E-01  0.27300E-01  0.12300E-01 -0.85315E-01 -0.12104E+04  0.90901E+03 -0.12592E+04  0.90880E+03 -0.32293E+03 -0.17444E+03 -0.13392E+03 -0.88667E+02  0.00000E+00  0.00000E+00  0.20057E+03  0.17579E+04  0.49862E+03  55478  0.00000E+00      0.000
    7310.0000  0.24300E-01  0.10900E-01  0.24300E-01  0.10900E-01 -0.74695E-01 -0.12102E+04  0.90910E+03 -0.12590E+04  0.90889E+03 -0.32372E+03 -0.18840E+03 -0.14709E+03 -0.92652E+02  0.00000E+00  0.00000E+00  0.19949E+03  0.17579E+04  0.49881E+03  55498  0.00000E+00      0.000
    7320.0000  0.38400E-01  0.17200E-01  0.38400E-01  0.17200E-01 -0.66332E-01 -0.12100E+04  0.90919E+03 -0.12588E+04  0.90898E+03 -0.32442E+03 -0.20769E+03 -0.15986E+03 -0.96195E+02  0.00000E+00  0.00000E+00  0.19850E+03  0.17579E+04  0.49902E+03  55518  0.00000E+00      0.000
    7330.0000  0.39500E-01  0.17700E-01  0.39500E-01  0.17700E-01 -0.62910E-01 -0.12100E+04  0.90929E+03 -0.12588E+04  0.90908E+03 -0.32507E+03 -0.21347E+03 -0.16708E+03 -0.99015E+02  0.00000E+00  0.00000E+00  0.19772E+03  0.17581E+04  0.49925E+03  55559  0.00000E+00      0.000
